season,fpl_id,first_name,second_name,full_name,web_name,team_id,element_type
2324,238,Chris,Richards,Chris Richards,C.Richards,8,2
2324,239,Jairo,Riedewald,Jairo Riedewald,Riedewald,8,3
2324,240,Jeffrey,Schlupp,Jeffrey Schlupp,Schlupp,8,3
2324,241,James,Tomkins,James Tomkins,Tomkins,8,2
2324,242,Joel,Ward,Joel Ward,Ward,8,2
2324,243,Joe,Whitworth,Joe Whitworth,Whitworth,8,1
2324,385,Dean,Henderson,Dean Henderson,Henderson,8,1
2324,615,Matheus,França de Oliveira,Matheus França de Oliveira,Matheus França,8,3
2324,657,Jesurun,Rak-Sakyi,Jesurun Rak-Sakyi,Rak-Sakyi,8,3
2324,658,John-Kymani,Gordon,John-Kymani Gordon,Gordon,8,4
2324,720,Ademola,Ola-Adebomi,Ademola Ola-Adebomi,Ola-Adebomi,8,4
2324,721,David,Ozoh,David Ozoh,Ozoh,8,3
2324,724,Jadan,Raymond,Jadan Raymond,Raymond,8,3
2324,763,Tayo,Adaramola,Tayo Adaramola,Adaramola,8,2
2324,792,Daniel,Muñoz,Daniel Muñoz,Muñoz,8,2
2324,728,Callum,Scanlon,Callum Scanlon,Scanlon,11,2
2324,743,Treymaurice,Nyoni,Treymaurice Nyoni,Nyoni,11,3
2324,756,Marcelo,de Araújo Pitaluga Filho,Marcelo de Araújo Pitaluga Filho,Pitaluga,11,1
2324,757,Conor,Bradley,Conor Bradley,Bradley,11,2
2324,782,Owen,Beck,Owen Beck,Beck,11,2
2324,783,Kaide,Gordon,Kaide Gordon,Gordon,11,3
2324,812,Lewis,Koumas,Lewis Koumas,Koumas,11,4
2324,813,Fabian,Mrozek,Fabian Mrozek,Mrozek,11,1
2324,824,Jayden,Danns,Jayden Danns,Danns,11,4
2324,837,Amara,Nallo,Amara Nallo,Nallo,11,2
2324,21,Albert,Sambi Lokonga,Albert Sambi Lokonga,Sambi,12,3
2324,52,Marvelous,Nakamba,Marvelous Nakamba,Nakamba,12,3
2324,314,Elijah,Adebayo,Elijah Adebayo,Adebayo,12,4
2324,315,Mads Juel,Andersen,Mads Juel Andersen,Andersen,12,2
2324,316,Amari'i,Bell,Amari'i Bell,Bell,12,2
2324,317,Luke,Berry,Luke Berry,Berry,12,3
2324,318,Reece,Burke,Reece Burke,Burke,12,2
2324,319,Allan,Campbell,Allan Campbell,Campbell,12,3
2324,320,Jordan,Clark,Jordan Clark,Clark,12,3
2324,321,Alfie,Doughty,Alfie Doughty,Doughty,12,2
2324,322,Luke,Freeman,Luke Freeman,Freeman,12,3
2324,323,Matt,Macey,Matt Macey,Macey,12,1
2324,324,John,McAtee,John McAtee,McAtee,12,4
2324,325,Carlos,Mendes Gomes,Carlos Mendes Gomes,Mendes,12,3
2324,326,Carlton,Morris,Carlton Morris,Morris,12,4
2324,327,Admiral,Muskwe,Admiral Muskwe,Muskwe,12,4
2324,328,Chiedozie,Ogbene,Chiedozie Ogbene,Ogbene,12,4
2324,329,Fred,Onyedinma,Fred Onyedinma,Onyedinma,12,3
2324,330,Gabriel,Osho,Gabriel Osho,Osho,12,2
2324,331,Aribim,Pepple,Aribim Pepple,Pepple,12,4
2324,332,Dion,Pereira,Dion Pereira,Pereira,12,3
2324,333,Dan,Potts,Dan Potts,Potts,12,2
2324,334,Glen,Rea,Glen Rea,Rea,12,3
2324,335,James,Shea,James Shea,Shea,12,1
2324,336,Joe,Taylor,Joe Taylor,Taylor,12,4
2324,337,Elliot,Thorpe,Elliot Thorpe,Thorpe,12,3
2324,338,Jack,Walton,Jack Walton,Walton,12,1
2324,339,Louie,Watson,Louie Watson,Watson,12,3
2324,340,Cauley,Woodrow,Cauley Woodrow,Woodrow,12,4
2324,553,Ryan,Giles,Ryan Giles,Giles,12,2
2324,575,Tom,Lockyer,Tom Lockyer,Lockyer,12,2
2324,582,Pelly Ruddock,Mpanzu,Pelly Ruddock Mpanzu,Mpanzu,12,3
2324,586,Tahith,Chong,Tahith Chong,Chong,12,3
2324,602,Issa,Kaboré,Issa Kaboré,Kaboré,12,2
2324,614,Thomas,Kaminski,Thomas Kaminski,Kaminski,12,1
2324,630,Ross,Barkley,Ross Barkley,Barkley,12,3
2324,631,Jacob,Brown,Jacob Brown,Brown,12,4
2324,648,Aidan,Francis-Clarke,Aidan Francis-Clarke,Francis-Clarke,12,2
2324,665,Tim,Krul,Tim Krul,Krul,12,1
2324,682,Joseph,Johnson,Joseph Johnson,Johnson,12,2
2324,727,Andros,Townsend,Andros Townsend,Townsend,12,3
2324,729,Jayden,Luker,Jayden Luker,Luker,12,3
2324,734,Zack,Nelson,Zack Nelson,Nelson,12,3
2324,798,Daiki,Hashioka,Daiki Hashioka,Hashioka,12,2
2324,831,Axel,Piesold,Axel Piesold,Piesold,12,3
2324,839,Dominic,Dos Santos Martins,Dominic Dos Santos Martins,Martins,12,3
2324,844,Christian,Chigozie,Christian Chigozie,Chigozie,12,2
2324,848,Taylan,Harris,Taylan Harris,Harris,12,4
2324,341,Manuel,Akanji,Manuel Akanji,Akanji,13,2
2324,342,Nathan,Aké,Nathan Aké,Aké,13,2
2324,343,Julián,Álvarez,Julián Álvarez,J.Alvarez,13,4
2324,344,Bernardo,Veiga de Carvalho e Silva,Bernardo Veiga de Carvalho e Silva,Bernardo,13,3
2324,345,Oscar,Bobb,Oscar Bobb,Bobb,13,3
2324,346,João,Cancelo,João Cancelo,Cancelo,13,2
2324,347,Scott,Carson,Scott Carson,Carson,13,1
2324,348,Shea,Charles,Shea Charles,Charles,13,3
2324,349,Kevin,De Bruyne,Kevin De Bruyne,De Bruyne,13,3
2324,350,Rúben,Gato Alves Dias,Rúben Gato Alves Dias,Rúben,13,2
2324,352,Ederson,Santana de Moraes,Ederson Santana de Moraes,Ederson M.,13,1
2324,353,Phil,Foden,Phil Foden,Foden,13,3
2324,354,Jack,Grealish,Jack Grealish,Grealish,13,3
2324,355,Erling,Haaland,Erling Haaland,Haaland,13,4
2324,356,Mateo,Kovačić,Mateo Kovačić,Kovačić,13,3
2324,357,Aymeric,Laporte,Aymeric Laporte,Laporte,13,2
2324,358,Rico,Lewis,Rico Lewis,R.Lewis,13,2
2324,359,Riyad,Mahrez,Riyad Mahrez,Mahrez,13,3
2324,361,Stefan,Ortega Moreno,Stefan Ortega Moreno,Ortega Moreno,13,1
2324,363,Máximo,Perrone,Máximo Perrone,Perrone,13,3
2324,365,Rodrigo,Hernandez,Rodrigo Hernandez,Rodrigo,13,3
2324,366,Sergio,Gómez,Sergio Gómez,Sergio Gómez,13,2
2324,367,Zack,Steffen,Zack Steffen,Steffen,13,1
2324,368,John,Stones,John Stones,Stones,13,2
2324,369,Kyle,Walker,Kyle Walker,Walker,13,2
2324,566,Matheus Luiz,Nunes,Matheus Luiz Nunes,Matheus N.,13,3
2324,616,Joško,Gvardiol,Joško Gvardiol,Gvardiol,13,2
2324,678,Jérémy,Doku,Jérémy Doku,Doku,13,3
2324,762,Mahamadou,Susoho,Mahamadou Susoho,Susoho,13,3
2324,771,Micah,Hamilton,Micah Hamilton,Hamilton,13,3
2324,814,Jacob,Wright,Jacob Wright,Wright,13,3
2324,209,Mason,Mount,Mason Mount,Mount,14,3
2324,370,Alex,Telles,Alex Telles,Alex Telles,14,2
2324,371,Amad,Diallo,Amad Diallo,Amad,14,3
2324,372,Antony Matheus,dos Santos,Antony Matheus dos Santos,Antony,14,3
2324,373,Bruno,Borges Fernandes,Bruno Borges Fernandes,B.Fernandes,14,3
2324,374,Brandon,Williams,Brandon Williams,B.Williams,14,2
2324,375,Eric,Bailly,Eric Bailly,Bailly,14,2
2324,376,Carlos Henrique,Casimiro,Carlos Henrique Casimiro,Casemiro,14,3
2324,377,Diogo,Dalot Teixeira,Diogo Dalot Teixeira,Dalot,14,2
2324,379,Christian,Eriksen,Christian Eriksen,Eriksen,14,3
2324,380,Álvaro,Fernández Carreras,Álvaro Fernández Carreras,Fernandez,14,2
2324,381,Frederico,Rodrigues de Paula Santos,Frederico Rodrigues de Paula Santos,Fred,14,3
2324,383,Hannibal,Mejbri,Hannibal Mejbri,Hannibal,14,3
2324,384,Tom,Heaton,Tom Heaton,Heaton,14,1
2324,386,Victor,Lindelöf,Victor Lindelöf,Lindelof,14,2
2324,387,Harry,Maguire,Harry Maguire,Maguire,14,2
2324,388,Kobbie,Mainoo,Kobbie Mainoo,Mainoo,14,3
2324,389,Tyrell,Malacia,Tyrell Malacia,Malacia,14,2
2324,390,Anthony,Martial,Anthony Martial,Martial,14,4
2324,391,Lisandro,Martínez,Lisandro Martínez,Martinez,14,2
2324,394,Facundo,Pellistri Rebollo,Facundo Pellistri Rebollo,Pellistri,14,3
2324,395,Raphaël,Varane,Raphaël Varane,R.Varane,14,2
2324,396,Marcus,Rashford,Marcus Rashford,Rashford,14,3
2324,397,Jadon,Sancho,Jadon Sancho,Sancho,14,3
2324,399,Shola,Shoretire,Shola Shoretire,Shoretire,14,4
2324,400,Donny,van de Beek,Donny van de Beek,Van de Beek,14,3
2324,401,Aaron,Wan-Bissaka,Aaron Wan-Bissaka,Wan-Bissaka,14,2
2324,597,André,Onana,André Onana,Onana,14,1
2324,617,Rasmus,Højlund,Rasmus Højlund,Højlund,14,4
2324,632,Omari,Forson,Omari Forson,Forson,14,3
2324,669,Radek,Vítek,Radek Vítek,Vítek,14,1
2324,685,Daniel,Gore,Daniel Gore,Gore,14,3
2324,695,Altay,Bayindir,Altay Bayindir,Altay,14,1
2324,703,Jonny,Evans,Jonny Evans,Evans,14,2
2324,709,Sofyan,Amrabat,Sofyan Amrabat,Amrabat,14,3
2324,748,Joe,Hugill,Joe Hugill,Hugill,14,4
2324,393,Teden,Mengi,Teden Mengi,Mengi,12,2
2324,766,Willy,Kambwala,Willy Kambwala,Kambwala,14,2
2324,768,Rhys,Bennett,Rhys Bennett,Bennett,14,2
2324,826,Toby,Collyer,Toby Collyer,Collyer,14,3
2324,833,Habeeb,Ogunneye,Habeeb Ogunneye,Ogunneye,14,2
2324,835,Dermot,Mee,Dermot Mee,Mee,14,1
2324,846,Harry,Amass,Harry Amass,Amass,14,2
2324,850,Ethan,Wheatley,Ethan Wheatley,Wheatley,14,4
2324,856,Louis,Jackson,Louis Jackson,Jackson,14,2
2324,204,Lewis,Hall,Lewis Hall,Hall,15,2
2324,402,Miguel,Almirón Rejala,Miguel Almirón Rejala,Almirón,15,3
2324,403,Elliot,Anderson,Elliot Anderson,Anderson,15,3
2324,404,Harrison,Ashby,Harrison Ashby,Ashby,15,2
2324,405,Sven,Botman,Sven Botman,Botman,15,2
2324,406,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães Rodriguez Moura,Bruno G.,15,3
2324,407,Dan,Burn,Dan Burn,Burn,15,2
2324,408,Karl,Darlow,Karl Darlow,Darlow,15,1
2324,409,Martin,Dubravka,Martin Dubravka,Dubravka,15,1
2324,410,Ryan,Fraser,Ryan Fraser,Fraser,15,3
2324,411,Mark,Gillespie,Mark Gillespie,Gillespie,15,1
2324,412,Anthony,Gordon,Anthony Gordon,Gordon,15,3
2324,413,Isaac,Hayden,Isaac Hayden,Hayden,15,3
2324,414,Jeff,Hendrick,Jeff Hendrick,Hendrick,15,3
2324,415,Alexander,Isak,Alexander Isak,Isak,15,4
2324,416,Joelinton Cássio,Apolinário de Lira,Joelinton Cássio Apolinário de Lira,Joelinton,15,3
2324,417,Emil,Krafth,Emil Krafth,Krafth,15,2
2324,418,Garang,Kuol,Garang Kuol,Kuol,15,3
2324,419,Jamaal,Lascelles,Jamaal Lascelles,Lascelles,15,2
2324,420,Jamal,Lewis,Jamal Lewis,J.Lewis,15,2
2324,421,Sean,Longstaff,Sean Longstaff,Longstaff,15,3
2324,422,Javier,Manquillo Gaitán,Javier Manquillo Gaitán,Manquillo,15,2
2324,423,Jacob,Murphy,Jacob Murphy,J.Murphy,15,3
2324,424,Nick,Pope,Nick Pope,Pope,15,1
2324,425,Matt,Ritchie,Matt Ritchie,Ritchie,15,3
2324,426,Allan,Saint-Maximin,Allan Saint-Maximin,Saint-Maximin,15,3
2324,427,Fabian,Schär,Fabian Schär,Schär,15,2
2324,428,Matt,Targett,Matt Targett,Targett,15,2
2324,429,Sandro,Tonali,Sandro Tonali,Tonali,15,3
2324,430,Kieran,Trippier,Kieran Trippier,Trippier,15,2
2324,431,Kell,Watts,Kell Watts,Watts,15,2
2324,432,Joe,Willock,Joe Willock,Willock,15,3
2324,433,Callum,Wilson,Callum Wilson,Wilson,15,4
2324,580,Loris,Karius,Loris Karius,Karius,15,1
2324,581,Paul,Dummett,Paul Dummett,Dummett,15,2
2324,603,Harvey,Barnes,Harvey Barnes,Barnes,15,3
2324,633,Tino,Livramento,Tino Livramento,Livramento,15,2
2324,634,Alex,Murphy,Alex Murphy,A.Murphy,15,2
2324,635,Lewis,Miley,Lewis Miley,Miley,15,3
2324,738,Amadou,Diallo,Amadou Diallo,Diallo,15,3
2324,739,Ben,Parkinson,Ben Parkinson,Parkinson,15,4
2324,745,Michael,Ndiweni,Michael Ndiweni,Ndiweni,15,4
2324,794,Joe,White,Joe White,White,15,3
2324,795,Travis,Hernes,Travis Hernes,Hernes,15,3
2324,23,Nuno,Varela Tavares,Nuno Varela Tavares,Tavares,16,2
2324,28,Matt,Turner,Matt Turner,Turner,16,1
2324,205,Callum,Hudson-Odoi,Callum Hudson-Odoi,Hudson-Odoi,16,3
2324,378,Anthony,Elanga,Anthony Elanga,Elanga,16,3
2324,434,Brandon,Aguilera Zamora,Brandon Aguilera Zamora,B.Aguilera,16,3
2324,435,Harry,Arter,Harry Arter,Arter,16,3
2324,436,Serge,Aurier,Serge Aurier,Aurier,16,2
2324,437,Taiwo,Awoniyi,Taiwo Awoniyi,Awoniyi,16,4
2324,438,Giulian,Biancone,Giulian Biancone,Biancone,16,2
2324,439,Willy,Boly,Willy Boly,Boly,16,2
2324,440,Josh,Bowler,Josh Bowler,Bowler,16,3
2324,441,Steve,Cook,Steve Cook,Cook,16,2
2324,442,Danilo,dos Santos de Oliveira,Danilo dos Santos de Oliveira,Danilo,16,3
2324,443,Emmanuel,Dennis,Emmanuel Dennis,Dennis,16,4
2324,444,Mohamed,Dräger,Mohamed Dräger,Dräger,16,2
2324,445,Felipe Augusto,de Almeida Monteiro,Felipe Augusto de Almeida Monteiro,Felipe,16,2
2324,446,Remo,Freuler,Remo Freuler,Freuler,16,3
2324,447,Morgan,Gibbs-White,Morgan Gibbs-White,Gibbs-White,16,3
2324,448,Wayne,Hennessey,Wayne Hennessey,Hennessey,16,1
2324,449,Ethan,Horvath,Ethan Horvath,Horvath,16,1
2324,451,Cheikhou,Kouyaté,Cheikhou Kouyaté,Kouyaté,16,3
2324,452,Richie,Laryea,Richie Laryea,Laryea,16,2
2324,453,Orel,Mangala,Orel Mangala,Mangala,16,3
2324,454,Loïc,Mbe Soh,Loïc Mbe Soh,Mbe Soh,16,2
2324,455,Scott,McKenna,Scott McKenna,McKenna,16,2
2324,456,Alex,Mighten,Alex Mighten,Mighten,16,3
2324,457,Moussa,Niakhaté,Moussa Niakhaté,Niakhaté,16,2
2324,458,Lewis,O'Brien,Lewis O'Brien,O'Brien,16,3
2324,459,Braian,Ojeda Rodríguez,Braian Ojeda Rodríguez,Ojeda,16,3
2324,460,Jonathan,Panzo,Jonathan Panzo,Panzo,16,2
2324,461,Omar,Richards,Omar Richards,O.Richards,16,2
2324,462,Gustavo Henrique,Furtado Scarpa,Gustavo Henrique Furtado Scarpa,G.Scarpa,16,3
2324,463,Jonjo,Shelvey,Jonjo Shelvey,J.Shelvey,16,3
2324,464,Sam,Surridge,Sam Surridge,Surridge,16,4
2324,465,Harry,Toffolo,Harry Toffolo,Toffolo,16,2
2324,466,Hwang,Ui-jo,Hwang Ui-jo,Ui-jo,16,4
2324,467,Neco,Williams,Neco Williams,Williams,16,2
2324,468,Chris,Wood,Chris Wood,Wood,16,4
2324,469,Joe,Worrall,Joe Worrall,Worrall,16,2
2324,470,Ryan,Yates,Ryan Yates,Yates,16,3
2324,604,Olu,Aina,Olu Aina,Aina,16,2
2324,636,George,Shelvey,George Shelvey,G.Shelvey,16,1
2324,637,Josh,Powell,Josh Powell,Powell,16,2
2324,679,Gonzalo,Montiel,Gonzalo Montiel,G.Montiel,16,2
2324,696,Murillo,Santiago Costa dos Santos,Murillo Santiago Costa dos Santos,Murillo,16,2
2324,710,Odysseas,Vlachodimos,Odysseas Vlachodimos,Odysseas,16,1
2324,711,Andrew,Omobamidele,Andrew Omobamidele,Omobamidele,16,2
2324,712,Nicolás,Domínguez,Nicolás Domínguez,Dominguez,16,3
2324,713,Ibrahim,Sangaré,Ibrahim Sangaré,Sangaré,16,3
2324,714,Divock,Origi,Divock Origi,Origi,16,4
2324,779,Jamie,McDonnell,Jamie McDonnell,McDonnell,16,3
2324,780,Detlef Esapa,Osong,Detlef Esapa Osong,Osong,16,4
2324,781,Joe,Gardner,Joe Gardner,Gardner,16,4
2324,801,Giovanni,Reyna,Giovanni Reyna,Reyna,16,3
2324,808,Matz,Sels,Matz Sels,Sels,16,1
2324,809,Rodrigo,Duarte Ribeiro,Rodrigo Duarte Ribeiro,Ribeiro,16,4
2324,27,Auston,Trusty,Auston Trusty,Trusty,17,2
2324,33,Cameron,Archer,Cameron Archer,Archer,17,4
2324,255,Mason,Holgate,Mason Holgate,Holgate,17,2
2324,360,James,McAtee,James McAtee,McAtee,17,3
2324,471,Anel,Ahmedhodžić,Anel Ahmedhodžić,Ahmedhodžić,17,2
2324,472,Jordan,Amissah,Jordan Amissah,Amissah,17,1
2324,473,George,Baldock,George Baldock,Baldock,17,2
2324,474,Chris,Basham,Chris Basham,Basham,17,2
2324,476,Jayden,Bogle,Jayden Bogle,Bogle,17,2
2324,477,Rhian,Brewster,Rhian Brewster,Brewster,17,4
2324,478,Ismaila,Coulibaly,Ismaila Coulibaly,Coulibaly,17,3
2324,479,Adam,Davies,Adam Davies,A.Davies,17,1
2324,480,John,Egan,John Egan,Egan,17,2
2324,481,John,Fleck,John Fleck,Fleck,17,3
2324,482,Wes,Foderingham,Wes Foderingham,Foderingham,17,1
2324,483,Daniel,Jebbison,Daniel Jebbison,Jebbison,17,4
2324,484,Max,Lowe,Max Lowe,Lowe,17,2
2324,485,Oliver,McBurnie,Oliver McBurnie,McBurnie,17,4
2324,486,Iliman,Ndiaye,Iliman Ndiaye,Ndiaye,17,4
2324,487,Rhys,Norrington-Davies,Rhys Norrington-Davies,Norrington-Davies,17,2
2324,488,Oliver,Norwood,Oliver Norwood,Norwood,17,3
2324,489,Ben,Osborn,Ben Osborn,Osborn,17,3
2324,490,William,Osula,William Osula,Osula,17,4
2324,576,Jack,Robinson,Jack Robinson,Robinson,17,2
2324,587,Anis,Slimane,Anis Slimane,Slimane,17,3
2324,592,Yasser,Larouci,Yasser Larouci,Larouci,17,2
2324,593,Bénie,Traoré,Bénie Traoré,T.Bénie,17,4
2324,638,Vini,de Souza Costa,Vini de Souza Costa,Vini Souza,17,3
2324,653,Femi,Seriki,Femi Seriki,Seriki,17,2
2324,654,Louie,Marsh,Louie Marsh,Marsh,17,4
2324,655,Andre,Brooks,Andre Brooks,Brooks,17,3
2324,656,Antwoine,Hackford,Antwoine Hackford,Hackford,17,4
2324,663,Gustavo,Hamer,Gustavo Hamer,Hamer,17,3
2324,666,Tom,Davies,Tom Davies,T.Davies,17,3
2324,693,Luke,Thomas,Luke Thomas,Thomas,17,2
2324,731,Jili,Buyabu,Jili Buyabu,Buyabu,17,2
2324,759,Sydie,Peck,Sydie Peck,Peck,17,3
2324,775,Ben,Brereton,Ben Brereton,Brereton Díaz,17,3
2324,790,Ivo,Grbic,Ivo Grbic,Grbić,17,1
2324,822,Billy,Blacker,Billy Blacker,Blacker,17,4
2324,823,Oliver,Arblaster,Oliver Arblaster,Arblaster,17,3
2324,827,Dovydas,Sasnauskas,Dovydas Sasnauskas,Sasnauskas,17,2
2324,828,Sam,Curtis,Sam Curtis,Curtis,17,2
2324,857,Owen,Hampson,Owen Hampson,Hampson,17,3
2324,450,Brennan,Johnson,Brennan Johnson,Johnson,18,3
2324,491,Brandon,Austin,Brandon Austin,Austin,18,1
2324,492,Rodrigo,Bentancur,Rodrigo Bentancur,Bentancur,18,3
2324,493,Yves,Bissouma,Yves Bissouma,Bissouma,18,3
2324,494,Bryan,Gil Salvatierra,Bryan Gil Salvatierra,Bryan,18,3
2324,495,Ben,Davies,Ben Davies,Davies,18,2
2324,496,Eric,Dier,Eric Dier,Dier,18,2
2324,497,Emerson,Leite de Souza Junior,Emerson Leite de Souza Junior,E.Royal,18,2
2324,498,Fraser,Forster,Fraser Forster,Forster,18,1
2324,499,Pierre-Emile,Højbjerg,Pierre-Emile Højbjerg,Højbjerg,18,3
2324,500,Harry,Kane,Harry Kane,Kane,18,4
2324,501,Dejan,Kulusevski,Dejan Kulusevski,Kulusevski,18,3
2324,502,Hugo,Lloris,Hugo Lloris,Lloris,18,1
2324,503,Giovani,Lo Celso,Giovani Lo Celso,Lo Celso,18,3
2324,504,James,Maddison,James Maddison,Maddison,18,3
2324,505,Tanguy,Ndombélé Alvaro,Tanguy Ndombélé Alvaro,Ndombele,18,3
2324,506,Pedro,Porro,Pedro Porro,Pedro Porro,18,2
2324,507,Ivan,Perišić,Ivan Perišić,Perišić,18,2
2324,509,Richarlison,de Andrade,Richarlison de Andrade,Richarlison,18,3
2324,510,Joe,Rodon,Joe Rodon,Rodon,18,2
2324,511,Cristian,Romero,Cristian Romero,Romero,18,2
2324,512,Davinson,Sánchez,Davinson Sánchez,Sánchez,18,2
2324,513,Pape Matar,Sarr,Pape Matar Sarr,Sarr,18,3
2324,514,Ryan,Sessegnon,Ryan Sessegnon,Sessegnon,18,2
2324,515,Oliver,Skipp,Oliver Skipp,Skipp,18,3
2324,516,Son,Heung-min,Son Heung-min,Son,18,3
2324,517,Djed,Spence,Djed Spence,Spence,18,2
2223,41,Marvelous,Nakamba,Marvelous Nakamba,Nakamba,2,3
2223,42,Emiliano,Buendía Stati,Emiliano Buendía Stati,Buendía,2,3
2223,43,Matty,Cash,Matty Cash,Cash,2,2
2223,44,Ezri,Konsa Ngoyo,Ezri Konsa Ngoyo,Konsa,2,2
2223,45,Leon,Bailey,Leon Bailey,Bailey,2,3
2223,46,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Douglas Luiz,2,3
2223,47,Jacob,Ramsey,Jacob Ramsey,Ramsey,2,3
2223,49,Tim,Iroegbunam,Tim Iroegbunam,Iroegbunam,2,3
2223,50,Diego Carlos,Santos Silva,Diego Carlos Santos Silva,Diego Carlos,2,2
2223,51,Anwar,El Ghazi,Anwar El Ghazi,El Ghazi,2,3
2223,52,Keinan,Davis,Keinan Davis,Davis,2,4
2223,53,Boubacar,Kamara,Boubacar Kamara,Kamara,2,3
2223,54,Cameron,Archer,Cameron Archer,Archer,2,4
2223,55,Jaden,Philogene-Bidace,Jaden Philogene-Bidace,Philogene-Bidace,2,3
2223,56,Frédéric,Guilbert,Frédéric Guilbert,Guilbert,2,2
2223,479,Leander,Dendoncker,Leander Dendoncker,Dendoncker,2,3
2223,525,Ludwig,Augustinsson,Ludwig Augustinsson,Augustinsson,2,2
2223,537,Kaine,Kesler Hayden,Kaine Kesler Hayden,Kesler Hayden,2,2
2223,538,Ashley,Young,Ashley Young,Young,2,2
2223,638,Lamare,Bogarde,Lamare Bogarde,Bogarde,2,2
2223,670,Filip,Marschall,Filip Marschall,Marschall,2,1
2223,672,Kadan,Young,Kadan Young,Kadan Young,2,3
2223,694,Alexandre,Moreno Lopera,Alexandre Moreno Lopera,Álex Moreno,2,2
2223,707,Viljami,Sinisalo,Viljami Sinisalo,Sinisalo,2,1
2223,711,Jhon,Durán,Jhon Durán,Durán,2,4
2223,744,Sil,Swinkels,Sil Swinkels,Swinkels,2,2
2223,745,Oliwier,Zych,Oliwier Zych,Zych,2,1
2223,753,James,Wright,James Wright,Wright,2,1
2223,754,Sebastian,Revan,Sebastian Revan,Revan,2,2
2223,755,Travis,Patterson,Travis Patterson,Patterson,2,3
2223,761,Tommi,O'Reilly,Tommi O'Reilly,O'Reilly,2,3
2223,57,Adam,Smith,Adam Smith,Smith,3,2
2223,66,Dominic,Solanke,Dominic Solanke,Solanke,3,4
2223,67,Lewis,Cook,Lewis Cook,Cook,3,3
2223,68,Ben,Pearson,Ben Pearson,Pearson,3,3
2223,571,Darren,Randolph,Darren Randolph,Randolph,3,1
2223,574,Norberto,Murara Neto,Norberto Murara Neto,Neto,3,1
2223,576,Marcos,Senesi,Marcos Senesi,Senesi,3,2
2223,597,Christian,Saydee,Christian Saydee,Saydee,3,4
2223,598,Owen,Bevan,Owen Bevan,Bevan,3,2
2223,649,Cameron,Plain,Cameron Plain,Plain,3,1
2223,695,Daniel,Adu-Adjei,Daniel Adu-Adjei,Adu-Adjei,3,4
2223,696,Michael,Dacosta Gonzalez,Michael Dacosta Gonzalez,Dacosta Gonzalez,3,3
2324,518,Japhet,Tanganga,Japhet Tanganga,Tanganga,18,2
2324,519,Destiny,Udogie,Destiny Udogie,Udogie,18,2
2324,520,Guglielmo,Vicario,Guglielmo Vicario,Vicario,18,1
2324,521,Alfie,Whiteman,Alfie Whiteman,Whiteman,18,1
2324,583,Manor,Solomon,Manor Solomon,Solomon,18,3
2324,639,Micky,van de Ven,Micky van de Ven,Van de Ven,18,2
2324,640,Dane,Scarlett,Dane Scarlett,Scarlett,18,4
2324,641,Alejo,Véliz,Alejo Véliz,Veliz,18,4
2324,702,Ashley,Phillips,Ashley Phillips,Phillips,18,2
2324,722,Jamie,Donley,Jamie Donley,Donley,18,4
2324,740,Alfie,Dorrington,Alfie Dorrington,Dorrington,18,2
2324,754,Yago,de Santiago Alonso,Yago de Santiago Alonso,Yago Santiago,18,3
2324,776,Timo,Werner,Timo Werner,Werner,18,4
2324,777,Radu,Dragusin,Radu Dragusin,Drăgușin,18,2
2324,860,Mikey,Moore,Mikey Moore,Moore,18,3
2324,862,Tyrese,Hall,Tyrese Hall,Hall,18,3
2324,364,Kalvin,Phillips,Kalvin Phillips,Phillips,19,3
2324,522,Nayef,Aguerd,Nayef Aguerd,N.Aguerd,19,2
2324,523,Michail,Antonio,Michail Antonio,Antonio,19,4
2324,524,Alphonse,Areola,Alphonse Areola,Areola,19,1
2324,525,Saïd,Benrahma,Saïd Benrahma,Benrahma,19,3
2223,697,Dominic,Sadi,Dominic Sadi,Sadi,3,4
2324,526,Jarrod,Bowen,Jarrod Bowen,Bowen,19,3
2324,527,Maxwel,Cornet,Maxwel Cornet,Cornet,19,3
2324,528,Vladimír,Coufal,Vladimír Coufal,Coufal,19,2
2324,529,Conor,Coventry,Conor Coventry,Coventry,19,3
2324,530,Aaron,Cresswell,Aaron Cresswell,Cresswell,19,2
2324,531,Flynn,Downes,Flynn Downes,Downes,19,3
2324,532,Emerson,Palmieri dos Santos,Emerson Palmieri dos Santos,Emerson,19,2
2324,533,Lukasz,Fabianski,Lukasz Fabianski,Fabianski,19,1
2324,534,Pablo,Fornals Malla,Pablo Fornals Malla,P.Fornals,19,3
2324,535,Danny,Ings,Danny Ings,Ings,19,4
2324,536,Ben,Johnson,Ben Johnson,Johnson,19,2
2324,537,Thilo,Kehrer,Thilo Kehrer,Kehrer,19,2
2324,538,Divin,Mubama,Divin Mubama,Mubama,19,4
2324,539,Lucas,Tolentino Coelho de Lima,Lucas Tolentino Coelho de Lima,L.Paquetá,19,3
2324,541,Gianluca,Scamacca,Gianluca Scamacca,Scamacca,19,4
2324,542,Tomáš,Souček,Tomáš Souček,Souček,19,3
2324,543,Nikola,Vlašić,Nikola Vlašić,Vlašić,19,3
2324,544,Kurt,Zouma,Kurt Zouma,Zouma,19,2
